title,summary
홍천기 1,"정은궐 장편소설. <홍천기>는 주인공의 이름이자 '붉은 하늘의 기밀(紅天機)'이라는 뜻을 담고 있다. 조선 초, 백유화단의 천방지축 열정의 여화공 홍천기(洪天起)는 동짓날 밤, 하늘에서 떨어진 남자를 줍게 된다. 이 세상 사람이 아닌 듯 고운 외모에 기분 좋은 향내가 나는 남자를 보며 홍천기는 시집 못 간 딸에게 배필 하나만 내려 달라고 기도를 드렸다는 어머니의 말을 기억해 내고, 그가 하늘이 내려 준 자신의 남자라 믿는다.

어린 시절 기우제를 지내다 알 수 없는 사고에 휘말려 맹인이 된 남자 하람. 온통 붉은색밖에 보이지 않는 그는 홍천기를 만난 후 자신의 눈을 둘러싼 비밀을 알게 되는데…."
나를 찾아줘,"길리언 플린 장편소설. 데이비드 핀처 연출 영화 [나를 찾아줘]의 원작소설이다. 뉴욕타임스, 타임 등 미국 주요 언론이 '2012년 미국에서 가장 주목받은 소설', '놀랄 만큼 치밀한, 도저히 거부할 수 없는 소설', '마지막 페이지까지 독자의 신경을 곤두서게 하는 작품'이라 극찬한 책으로, 작가의 전작 <그 여자의 살인법>에 이어 2013 에드거 상 후보에 올랐다. 출간 직후 30주 연속 베스트셀러에 오르기도 하였다.

에이미는 미모와 지성은 물론 재력까지 겸비한 모든 사람들의 알파걸. 어린 시절에는 그녀를 주인공으로 한 동화책 시리즈가 출간돼 모든 또래들의 필독서가 되었을 정도로, 그녀는 선망과 부러움의 대상이다. 그런 에이미에게 친절하고 위트 있는 신문기자 닉은, 누가 보아도 완벽하게 어울리는 짝이다. 둘은 곧 사랑에 빠지고 결혼식을 올린다. 그러나 결혼 5주년이 되던 날, 에이미가 사라진다. 닉이 아내를 찾아 정신없이 헤매는 동안, 경찰이 찾아낸 에이미의 다이어리는 닉을 아내의 살인범으로 지목하는데…"
장르 작가를 위한 과학 가이드,"과학 기술에 대한 대중적인 미신을 바로잡고, 과학을 전공하지 않은 작가들이 이러한 오류에 빠지지 않도록 돕기 위해 현직 유전학자이자 SF 작가인 댄 코볼트가 40여 명의 동료 과학자들과 함께 쓴 글을 모아 엮은 책이다.

엔지니어, 미생물학자, 핵물리학자, 독물학자, 유전학자, 정신과 의사, 곤충학자, 환경운동가, 프로그래머, 게임 개발자, 물리학자, 천문학자 등 『장르 작가를 위한 과학 가이드』의 저자들은 모두 현직 과학자들이자 대부분 SF 작가를 겸업하고 있는 최고의 전문가들이다. 이들은 각각 자신이 몇 십 년 동안 배우고 익힌 전문 분야 지식들에 대해 기초를 시작하는 방법, 질문하는 방법, 그리고 다루는 주제에 대한 추가 정보를 찾는 방법을 알려 주며 물고기를 ‘주기’보다는 ‘낚는’ 방법을 가르쳐 준다. 각 주제의 기본 개념과 세부 사항을 바르게 파악하는 팁을 제공하여 작가들이 위험에 빠지지 않을 정도로 인도하는 것이다."
홍천기 2,"정은궐 장편소설. <홍천기>는 주인공의 이름이자 '붉은 하늘의 기밀(紅天機)'이라는 뜻을 담고 있다. 조선 초, 백유화단의 천방지축 열정의 여화공 홍천기(洪天起)는 동짓날 밤, 하늘에서 떨어진 남자를 줍게 된다. 이 세상 사람이 아닌 듯 고운 외모에 기분 좋은 향내가 나는 남자를 보며 홍천기는 시집 못 간 딸에게 배필 하나만 내려 달라고 기도를 드렸다는 어머니의 말을 기억해 내고, 그가 하늘이 내려 준 자신의 남자라 믿는다.

어린 시절 기우제를 지내다 알 수 없는 사고에 휘말려 맹인이 된 남자 하람. 온통 붉은색밖에 보이지 않는 그는 홍천기를 만난 후 자신의 눈을 둘러싼 비밀을 알게 되는데…."
보이지 않는 도시들,"선과 악, 질서와 혼돈이 공존하는 도시에 대한 한 편의 시와 같은 소설. 보르헤스, 마르케스와 함께 현대 문학의 3대 거장으로 꼽히는 작가 이탈로 칼비노가, 그의 작품 활동의 후기에 해당하는 1972년에 발표한 작품이다.

정원에 나이 든 쿠빌라이 칸과 젊은 마르코 폴로가 앉아 있다. 퇴락해 가는 제국 타타르의 황제와 베네치아의 여행자. 쿠빌라이 칸의 청에 따라 마르코 폴로는 자신이 여행했던 도시들의 이야기를 풀어놓는다. 두 사람이 주고받은 가상의 대화는 마법과 같은 시간의 도시들을 눈앞으로 불러낸다.

도시와 기억, 욕망, 죽음, 기호, 교환, 눈에 관한 이야기가 몽환적인 분위기로 이어진다. 매우 섬세하면서도 종작없이 이곳저곳으로 뻗어나가는 이 스케치들은 도시를 심리적, 물질적, 감각적 상태로 그리며, 공간이 어떤 의미를 가지는지 보여준다.

절정에 달한 그 실험성에서 칼비노의 혁신적인 면모를 제대로 확인할 수 있는 작품이다. 그 혁신성은 치밀하게 순환하는 작품의 구조와, 현실과 환상 및 시간과 공간의 경계를 허물며 이어지는 가상의 도시에 대한 묘사, 그리고 서사성에 연연하지 않으면서도 조각조각의 이야기들로 하나의 큰 그림을 그려내는 상상력, 물리적 공간을 심리적으로 그리며 그 속에서 인간 본성의 문제를 끌어내는 통찰력에서 찾을 수 있다."
오셀로,"<햄릿>, <리어 왕>, <맥베스>와 더불어 셰익스피어 4대 비극의 하나인 <오셀로>. 연세대 최종철 교수는 <오셀로>의 번역을 마침으로써 셰익스피어 4대 비극을 모두 우리말로 옮기는 일을 끝마쳤다.

오셀로, 이야고, 데스데모나 등 풍부하고 복잡한 내면을 지닌 주인공들과, 셰익스피어가 창조해낸 최고의 악당이라 할 수 있는 이야고의 비극적인 캐릭터가 읽는 재미를 더하는 <오셀로>는 본디 희곡이었으되 짧고 간결한 줄거리로 읽기에도 손색이 없다.

옮긴이는 이 번역본에서 셰익스피어의 문체를 살리려 노력했다. 즉 셰익스피어의 희곡에서 고귀한 신분의 정상적인 인물의 대사는 운문체로, 비천하거나 정신이 나간 인물의 대사는 혼란스런 산문체로 적혀있다.

이를 제대로 살리기 위해서는 운문체의 번역이 우선되어야 할 것. 옮긴이는 영어의 운율인 '5보' 형식을 우리말 3.4.3.4 조로 옮겼다. 우리말에서 가장 발음이 자연스런 운율이 그것이기 때문."
그 여름의 끝,"연애시의 어법으로 세상에서 대한 보다 깊고 근원적이며 보편적인 이해를, 뛰어난 서정을 통해 새롭게 펼쳐 보여준다. 그의 시세계는 깊이를 획득한 단순함으로, 나를 버리지 않고 세계와 하나가 되는, 나와 다른이에 대한 진정성의 사랑의 지난함을 지적이며 수삭적인 현란함 없이 평이하게 드러내고 있다."
서울 시 2,"SNS 공감 시집 <서울 시> 2권. 1권과 마찬가지로 10대부터 40대, 그리고 50대까지 가치관, 종교, 지역색을 떠나 누구나 편안하게 읽고 즐길 수 있는 글이다. 전자 시집에서 발표된 시를 포함해 시는 총 140편, 번외편으로 알려진 카피 같은 산문은 총 72편으로 이루어져 있다. 텍스트의 묘미를 더욱 맛깔나게 살리는 작가가 직접 작업한 손그림이 보는 재미를 더해준다."
상냥한 폭력의 시대,"우리와 이곳의 '오늘들'을 기록하는 작가 정이현의 세번째 소설집. 사랑은 발명된 것이라 냉소하며 실리를 추구하는 여성들의 이야기가 담긴 첫 소설집 <낭만적 사랑과 사회>(2003), 거대한 사건에 가려진 개인의 고통과 상실을 그려낸 제51회 현대문학상 수상작 '삼풍백화점'이 수록된 <오늘의 거짓말>(2007)을 출간한 이후, 소설집으로는 9년 만이다.

그 사이사이 정이현은 남성 중심적 가치관의 부조리를 비틀어 보여주며 드라마로도 제작되어 신드롬을 일으켰던 <달콤한 나의 도시>(2006), 알랭 드 보통과 공동 작업한 <사랑의 기초-연인들>(2012) 등 동시대인의 삶과 사랑을 증언하는 여러 장편과 산문집을 꾸준히 내왔고, 팟캐스트(낭만서점)를 진행하거나 가수 요조와 함께 컬래버레이션 작업을 시도하는 등 늘 '오늘'에 충실하려 노력해왔다.

<상냥한 폭력의 시대>는 2013년 겨울부터 발표한 소설들 가운데 일곱 편을 추려 묶은 책이다. 2000년대 중반 정이현 소설에 따라붙던 ""도발적이고 발칙하며, 감각적이고 치밀하다""는 수식의 절반은 지금 대체될 필요가 있다. 우리는 성장했고, 시대는 달라졌으며, 이에 발맞춰 정이현도 변화했다. 그의 문장은 여전히 감각적이고 치밀하지만, 정이현은 이제 2010년대와 동세대 사람들에게서 톡 쏘는 '쿨함' 대신 '모멸'과 '관성'이라는 서늘한 무심함을 읽어낸다."
거울 속 외딴 성,"2018 서점대상 수상작. 출간 직후, 입소문을 타기 시작하며 주목받았던 이 소설은 2018 서점대상 2위 작품과 무려 300점 이상의 압도적인 차이로 1위를 거머쥐었고, 서점대상 수상작 중 역대 최고 점수를 갱신했다. 발표 직후 아마존재팬 종합 베스트셀러 1위를 차지하며 연이은 호평을 받으면서 지금까지도 베스트셀러의 자리를 지키고 있다.

등교거부 학생인 ‘고코로’를 주인공으로 펼쳐지는 따뜻한 판타지 미스터리로, 교육학부를 졸업한 츠지무라 미즈키의 세밀한 심리 묘사가 돋보인다. 고코로는 스스로가 자책하는 것처럼 자신의 의견을 표현하는 데 서툴러서 엇갈리기만 하고, 부정적이고 위축되어 있다. 고코로는 마음속으로 절박하게 몇 번이나 구해달라는 신호를 보내지만 아무도 눈치채지 못해서 점점 고립되어 갈 뿐이다.

작가는 “일 년 내내 매일 즐겁게 학교에 가는 학생은 없다고 생각합니다. 매일 가야 하는 곳이 자신을 벼랑으로 내몰고 목숨까지 끊고 싶을 정도의 마음이 들게 만든다면 도망쳐도 괜찮다고 생각합니다.”라고 말한다. 도망치고 싶은 곳은 학교가 될 수도 있고 직장이 될 수도 있으며 어쩌면 가정이나 사회가 될 수도 있다. 작가는 이 책을 통해 싫은 사람은 싫어해도 괜찮다고, 네가 이해해주지 않아도 된다고, 도망쳐도 괜찮다고, 그래도 아무도 책망하지 않는다고 숨 쉴 수 있는 다정한 위로를 건넨다."
센트럴파크,"기욤 뮈소의 스릴러 소설. 고전적인 스릴러의 전개방식인 형사와 범인의 쫓고 쫓기는 추격전에 매몰되기보다는 다양한 시도를 통해 색다른 이야기를 그려 보이는 작품이다. 등장인물들 역시 '형사' 또는 '범인'이라는 고전적 설정에 치우치기보다는 인간의 고뇌와 심리적 변화에 초점을 맞춰 생동감 넘치는 입체적 인물로 그리고 있는 게 특징이다.

뉴욕 센트럴파크, 아침 여덟 시. 파리경찰청 강력계 팀장 알리스와 재즈 피아니스트 가브리엘은 각각 손목에 수갑이 채워져 묶인 상태로 공원의 숲속 벤치에서 잠을 깬다. 두 사람은 전혀 모르는 사이로 한 번도 만난 기억이 없다. 전날 저녁 알리스는 친구들과 파리의 샹젤리제에서 만취할 정도로 술을 마시고 차를 세워둔 주차장까지 걸어간 게 생각나지만 이후의 기억이 전혀 나지 않는다. 가브리엘은 전날 더블린의 재즈클럽에서 피아노를 연주했다.

두 사람은 어쩌다가 그토록 황당하고 위험한 상황에 놓이게 되었을까? 알리스의 셔츠에 묻어 있는 혈흔은 도대체 언제 어디에서 묻은 누구의 피일까? 알리스가 휴대하고 있는 총은 평소 자신이 사용하던 시그사우어가 아니고, 탄창에 든 총알이 한 개 비어 있다는 걸 알 수 있다. 알리스와 가브리엘은 지갑도 휴대폰도 없이 센트럴파크에 있다. 그들은 즉시 한 팀이 되어 뒤죽박죽 얽혀 있는 실타래를 풀어가기 시작한다."
도깨비 2,"가슴 설레는 스토리, 예상치 못한 전개, 감동적이고 따뜻한 메시지, 마음에 스며드는 대사들로 매 방송마다 큰 화제를 불러일으킨 tvN 드라마 [도깨비]. 드라마 [도깨비]는 도깨비의 탄생부터 그 탄생의 배경, 이와 관련된 전생과 현생, 도깨비 신부, 저승사자 등 여러 인물들을 감싼 촘촘하고 매력적인 서사로 뜨거운 사랑을 받았다.

소설 <도깨비 1>은 드라마 이면에 자리한 등장인물들의 숨은 이야기, 김은숙 작가 특유의 감각적 대사, 생생한 캐릭터 묘사와 섬세한 감정의 결이 어우러진 소설로, 예약판매부터 후속편 문의가 쇄도할 만큼 뜨거운 인기를 얻었다. '드라마와는 또 다른 매력'이라는 평의 입체적인 스토리로 깊은 감동을 전한 1권에 이어 <도깨비 2>가 출간, 우리 시대 아름다운 낭만 설화의 마지막을 맺는다.

그는 자신이 지키던 주군의 칼날에 죽었다. 강한 의지와 염원이 신에게 닿아 심장에 검이 꽂힌 채 불멸의 존재가 된 김신. 그러나 그에게 불멸이란 사랑하는 사람들이 세상을 떠나는 모습을 지켜봐야만 하는 기나긴 벌이었다. 신이 내려준 힌트는 단 하나 '오직 도깨비 신부만이 검을 뽑아 그의 불멸을 끝나게 해줄 것'이라는 낭만적 저주…. 도깨비 신부만을 기다리며 살아가던 939년. 어느 오후 환한 메밀꽃 같은 아이 은탁과 기억상실증 저승사자가 나타난다.

오래전부터 예정된 운명대로 서로에게 깊이 빠져버린 김신과 은탁, 서로에 대한 애틋한 감정이 깊어질수록 운명의 실체는 더욱 선명해지고, 신의 예언과 오랜 인연이 가리키는 끝에는 슬픈 선택뿐이다. 한편 김신과 써니의 전생이 선명해질수록 저승사자는 알 수 없는 불안한 예감에 휩싸이는데…."
천사들의 제국 - 하,"유쾌한 상상력과 흠뻑 빠져들게 하는 글솜씨를 자랑하는 베르나르 베르베르의 장편소설. 죽어서 천사가 된 주인공이 지구인의 수호천사 노릇을 하면서 겪는 소란을 그린 작품이다.

주인공 미카엘은 난데없이 죽음을 맞아 저승으로 옮겨간다. 살아서 저승을 연구하는 타나토노트(영계 탐사자)였던 그는 드디어 진짜 저승을 보게 된다. 대천사들이 매긴 미카엘의 삶의 점수는 597점. 천사가 될 수 있는 600점에 모자란다. 하지만 그의 수호천사 에밀 졸라의 열렬한 변호로 겨우 합격선을 넘겨 천사가 된다.

미카엘이 해야 하는 일은 지구인의 수호천사가 되는 것. 그는 프랑스 사내아이, 미국 여자아이, 러시아 사내아이 한명 씩을 맡는다. 성격도, 가문도, 전생의 업(카르마)도 제각각인 이 셋을 잘 보살펴 이들이 죽었을 때 600점을 넘게 하는 것이 그의 목표. 하지만 좌충우돌, 일은 뜻대로 안 되고 한바탕 소란이 벌어진다.

베르베르의 팬이라면 그의 이전 소설들(<타나토노트>, <상대적이며 절대적인 지식의 백과사전>, <개미> 등)이 어떻게 인용, 참조, 패러디되는지 찾아보는 것도 재밌을듯. 작가는 자신의 작품들을 시침 뚝 떼고 인용하면서 거대한 '베르베르 월드'를 만들어낸다."
오 자히르,"""호르헤 루이스 보르헤스에 따르면 '자히르'는 이슬람 전통에서 유래한 개념으로, 18세기경에 처음 등장한 것으로 추정된다. 아랍어로 자히르는, 눈에 보이며, 실제로 존재하고, 느낄 수 있는 어떤 것으로, 일단 그것과 접하게 되면 서서히 우리의 사고를 점령해나가 결국 다른 무엇에도 집중할 수 없게 만들어버리는 어떤 사물 혹은 사람을 말한다. 그것은 신성(神聖)일 수도, 광기일 수도 있다."" - <환상백과사전>

<연금술사>, <베로니카, 죽기로 결심하다>의 작가 파울로 코엘료의 2005년 최신작 <오 자히르>가 출간됐다. 이란에서 하루에 8만5천 부가 팔려나갔으며, 프랑스에서는 1주일 만에 베스트셀러 1위에 올랐고, 이탈리아에서 출간 1개월 만에 42만 부의 판매고를 기록한 화제작이다. 전세계 82개국에서 42개 언어로 번역될 예정이다.

코엘료는 보르헤스의 단편 '자히르'에서 영감을 받아 이 책을 구상했다고. 원제 'O Zahir'는 아랍어로, 어떤 대상에 대한 집념, 집착, 탐닉, 미치도록 빠져드는 상태 등을 가리킨다. 이는 부정적으로는 광기 어린 편집증일 수도 있고, 긍정적으로는 어떤 목표를 향해 끝까지 나아갈 수 있도록 하는 에너지원일 수 있다. 마치 신의 두 얼굴처럼 양면적인 힘이다.

사로잡힌다는 것. 그것은 매혹이자 열정으로 우리의 삶을 추동해가는 근본적 에너지이다. 무언가에 사로잡혔을 때, 배경으로만 존재하던 일상의 무수한 사물과 사건들은 전혀 새롭고 낯선 풍경이 된다. 작은 먼지 같던 존재가 빛 속으로 또렷하게 부상하는 것. 그러나 무언가에 사로잡힘으로써 우리는 사로잡힌 대상을 제외한 나머지 것들에 무감각해진다. 사로잡힌 대상만으로 세계가 가득 차고, 그것은 절대적이며 유일한 존재가 된다. 마치 신처럼.

코엘료는 작품 속에서 '자히르'의 상태에 빠진 이들의 모습을 세밀하게 묘사한다. 일에 중독된 사람, 사랑에 중독된 사람, 소유에 중독된 사람... 사실 무언가에 중독되지 않은 채 생의 비애와 현실을 정면으로 맞닥뜨린다는 건 쉬운 일이 아니다. 그래서 무언가를 원칙으로 정해놓고 무작정 따르는 것. 그것이 우리가 일상적인 자히르에 굴복하는 방식이다.

작가는 이처럼 정해진 원칙을 의문 없이 따르는 것이 얼마나 어리석은 일인가를 다양한 비유와 우화적 에피소드를 통해 말한다. 그리고 원칙이라 믿고 있던 것, 불변의 사실로 확신하던 것이 깨어질 때 비로소 우리는 자기 자신을 다시 발견하고 새로운 세계를 보게 된다고 역설한다.

이 책은 사랑의 결과 깊이에 대한 소설이다. 베스트셀러 작가인 주인공이 말없이 사라져버린 아내에 대해 갖는 집착과 혼돈은 가장 강력한 자히르의 상태를 설득력 있게 보여준다. 그가 사로잡힌 것으로부터 벗어나려 애쓰고, 무작정 걸어가던 걸음을 멈추고 자기 내부를 응시하는 과정을 지켜보면서 독자는 사랑의 깊이와 넓이가 얼마나 무한한가 느끼게 된다. '소유하고 싶고 자유롭고 싶다'-사랑의 두 얼굴을 빛나는 성찰로 그려낸 소설이다."
천사들의 제국 - 상,"유쾌한 상상력과 흠뻑 빠져들게 하는 글솜씨를 자랑하는 베르나르 베르베르의 장편소설. 죽어서 천사가 된 주인공이 지구인의 수호천사 노릇을 하면서 겪는 소란을 그린 작품이다.

주인공 미카엘은 난데없이 죽음을 맞아 저승으로 옮겨간다. 살아서 저승을 연구하는 타나토노트(영계 탐사자)였던 그는 드디어 진짜 저승을 보게 된다. 대천사들이 매긴 미카엘의 삶의 점수는 597점. 천사가 될 수 있는 600점에 모자란다. 하지만 그의 수호천사 에밀 졸라의 열렬한 변호로 겨우 합격선을 넘겨 천사가 된다.

미카엘이 해야 하는 일은 지구인의 수호천사가 되는 것. 그는 프랑스 사내아이, 미국 여자아이, 러시아 사내아이 한명 씩을 맡는다. 성격도, 가문도, 전생의 업(카르마)도 제각각인 이 셋을 잘 보살펴 이들이 죽었을 때 600점을 넘게 하는 것이 그의 목표. 하지만 좌충우돌, 일은 뜻대로 안 되고 한바탕 소란이 벌어진다.

베르베르의 팬이라면 그의 이전 소설들(<타나토노트>, <상대적이며 절대적인 지식의 백과사전>, <개미> 등)이 어떻게 인용, 참조, 패러디되는지 찾아보는 것도 재밌을듯. 작가는 자신의 작품들을 시침 뚝 떼고 인용하면서 거대한 '베르베르 월드'를 만들어낸다."
도련님,"'나쓰메 소세키 소설 전집' 2권. 나쓰메 소세키가 「호토토기스」에 <도련님>을 연재한 것은 1906년이다. 대학을 졸업하고 도쿄고등사범학교 교사를 거쳐, 일본에서도 오지라고 불리는 시코쿠의 마쓰야마 중학교로 전근해서 겪은 경험이 소재가 되었다고 한다.

소설은 ""부모에게서 물려받은 앞뒤 가리지 않는 성격 때문에 어렸을 때부터 나는 손해만 봐왔다""고, 나의 왠지 마음 가는 투덜거림으로 시작된다. 오직 자신이 본 것으로만 판단내리고 확신하는 정의롭게 고지식한 일종의 사회부적응자(?)인 나에게 아무래도 정정당당하지 않은 세상은 화만 난다. 나가 보여주는 일관된 불만 표출, 화내기, 싸우기, 대들기 때문에 세상과 도련님의 거리는 여간해서 좁혀지지 않는다. 세상에서, 동료들 사이에서, 학생들 사이에서 정직하고 솔직하기까지 한 도련님은 외톨이다."
세계대전 Z,"영화 [월드 워 Z] 원작 소설. 가상의 전염병이 불러온 대재난을 인터뷰 방식으로 풀어낸 소설. 다큐멘터리와 SF 스릴러를 결합한 좀비 장르이면서도 재난에 대처하는 인류의 생존 보고서 형식을 띠고 있다. 정치, 군사, 국제관계, 구조 등에 관한 전문 지식을 바탕으로 현장감 넘치는 묘사와 흡인력 있는 구성을 선보인다. 2008년 현재 브래드 피트에 의해 영화화되고 있다.

좀비의 위협으로부터 전 세계의 안전이 어느 정도 확보된 근 미래. 세계 각국의 정, 제계 인사와 군사전문가, 과학자, 일반 생존자 등 다양한 인종과 직업의 사람들이 모였다. 이들이 모인 이유는 UN의 ‘전후 보고서’ 때문이다. 소설은 이 사라들을 만나 인터뷰를 기록하는 방식으로 진행된다. 다큐멘터리 형식을 취하고 있는 소설은 좀비 전염병의 발단에서부터 모든 상황이 종료된 현재에 이르기까지를 기승전결의 형태로 보여준다.

또한 이러한 과정을 통해 작가는 국가 권력자와 군부를 신랄하게 풍자한다. 안보를 핑계로 쉬쉬하며 최소한의 조치만 취하다 결국 국가 최악의 위기 상황을 불러온 미국 정부, 막상 위기에 닥치자 멸시하던 남미의 여러 국가를 UN으로 불러내 좀비 전쟁의 합류를 선동하는 미국의 대통령이 풍자의 대상이 된다.

좀비의 발생지면서도 권력 유지를 위해 모든 걸 비밀에 부쳤다가 전 세계를 혼란에 빠뜨리는 중국 지도부, 외부 세계의 도움을 거부한 채 고립을 유지하다 전 국민이 좀비가 되어버린 북한 등도 예외가 아니다. 위기의 순간에 등장하는 다양한 인간군상도 현실적으로 묘사되었다. 위장약을 좀비 백신이라고 속여 엄청난 부를 거머쥔 재벌, 오타쿠이자 은둔형 외톨이로 지내다 일본을 구한 영웅으로 거듭난 소년 등 수많은 이들의 생존기를 인터뷰를 통해 펼쳐 보인다."
손님,"<손님>은 2000년 10월부터 2001년 3월까지 한국일보에 연재된 소설을 단행본 출간을 위해 새로이 손본 것이다. 이 책은 '황해도 진지노귀굿' 열두 마당을 기본 얼개로 하여 씌어졌다. 지은이가 베를린에 체류하던 시절 베를린 장벽 붕괴를 목격하면서 부터 구상한 소설이다.

지은이는 1950년 황해도 신천 대학살사건을 배경으로 이땅에 들어와 엄청난 민중의 희생을 강요하고 씻을 수 없는 상흔을 남긴 이데올로기(기독교와 맑스주의)와 그 소용돌이에 휩쓸렸던 인간군상들의 원한과 해원(解怨)을 그려냈다.

제목이 뜻하는 손님이란 천연두를 뜻하는 민속적 별명이기도 하고, 주체가 되지 못하는 존재로서의 의미를 뜻하기도 한다. 17세기 서양에서 압록강을 건너 조선으로 건너온 천연두는 병자호란 뒤부터는 풍토병이 되다시피 했다. 이후 마을 어귀에 세워진 장승이나 돌무더기 들은 이런 '손님 귀신'을 막고자 하는 의미로 세워진 것이라고 한다.

즉, 지은이가 말하고자 하는 손님의 의미는 바로 이러한 '손님 귀신'으로서, 막아내고자 하는 타자로서 존재할 수 밖에 없는 현실에 대한 비판이다. 소설 속에서 지은이가 규정한 손님은 식민지와 분단을 거쳐오는 동안에 타의에 의해 지니게 되었다고 판단되는 기독교와 맑스주의 이다."
능소화가 피면서 악기를 창가에 걸어둘 수 있게 되었다,"'시인 안도현'이 돌아왔다. ""절필이라는 긴 침묵 시위""(도종환)를 끝내고 다시 시를 쓰기 시작한 지 4년, 시집으로는 <북향>(문학동네 2012) 이후 8년 만에 펴내는 열한번째 시집이다. 4년간의 절필이 결코 짧은 기간이 아니었음에도 시심(詩心)의 붓이 무뎌지기는커녕 오히려 더욱 깊어졌다.

세상을 늘 새롭게 바라보는 ""남다른 시선""과 그동안 겪어온 ""인생살이의 깊이와 넓이""(염무웅, 추천사)가 오롯이 담긴 정결한 시편들이 가슴을 깊이 울린다. 무엇보다 오랜만에 '시인 안도현'을 만나 '안도현 시'를 읽는 반가움과 즐거움이 크다. 그의 시집을 기다려온 독자들의 기대에 충분히 부응하는 귀한 시집인 만큼 두께는 얇아도 내용은 아주 묵직하다."
다시 오지 않는 것들,"""길이 보이지 않아도 나는 다만 이 햇살 아래 오래 서 있고 싶다."" 시인 최영미가 6년 만에 신작 시집 <다시 오지 않는 것들>을 출간했다. 새롭고 뜨거운 언어로 문단을 넘어 한국 사회에 충격을 주었던 첫 시집 <서른, 잔치는 끝났다> 이후 20여 년이 지나 최영미 시인은 또다시 변화의 중심에 섰다. 이번 시집에서 시인은 자신의 안과 밖에서 진행된 변화를, 밥과 사랑과 세상을 더욱 원숙해진 언어와 강렬한 이미지로 표현해냈다."
그레이의 50가지 그림자 2,"2012년 7월 미국 순문학 출판사인 랜덤하우스 빈티지는 <그레이의 50가지 그림자>가 출간 석 달 만에 시리즈 포함 총 2천1백만 부가 판매되었다고 발표했다. 이는 미국 독서 인구의 25%에 해당하는 숫자로, 스티그 라르손의 '밀레니엄 시리즈'가 미국에서 2천만 부 이상 팔리기까지 3년이 걸린 것을 떠올리면 실로 어마어마한 대기록이라 하지 않을 수 없다.

전 텔레비전 방송사 간부이자 단란한 가정의 어머니인 평범한 중년여성 E L 제임스는 스테프니 메이어의 소설 <트와일라잇>에 매료되어 인터넷에 글을 쓰기 시작하였다. 그러던 중 자신이 원하는 방식과 수준의 소설을 쓰기 위해 개인 사이트를 개설하여 연재를 이어나갔고, 이 작품을 눈여겨본 호주의 작은 출판사에서 출판, 25만 부 이상의 판매고를 올리며 돌풍을 일으켰다. 이후 세계 유명 출판사들이 판권 경쟁에 나섰고 승자는 세계적인 출판그룹 미국 랜덤하우스의 순문학 전문 임프린트 빈티지 출판사가 되었다.

과거 아픔을 지닌 27세의 억만장자 크리스천 그레이와 이제 막 대학을 졸업한 21세의 아니스타샤 스틸의 파격적인 사랑을 관능적인 묘사로 그려낸 이 작품은, 여성 취향의 로맨스소설이라는 장르적 한계에도 불구하고 출간되자마자 폭발적인 판매 부수를 기록, 2012년 4월 미국에서 출간된 후 석 달이 지난 지금도 아마존닷컴 종합순위 1위 및 뉴욕 타임스 베스트셀러 1위를 지키고 있다.

대학 졸업반인 아나스타샤 스틸은 아픈 친구를 대신하여 청년 부호 크리스천 그레이를 인터뷰한다. 처음 만난 순간부터 그레이는 아나에게 기묘한 관심을 보이고, 아나 역시 예상보다 훨씬 젊고 잘생긴 그레이에게 끌리지만 자신과는 다른 세계 사람이라며 애써 잊으려 한다. 며칠 후, 우연히 그와 만나게 된 아나는 그레이를 향한 자신의 마음이 사랑임을 깨닫고 그를 잡는다. 그러나 그레이는 원하는 것은 평범한 연인관계가 아닌 깊고 어두운 그 무엇이었는데…"
철학적 시 읽기의 즐거움,"우리 시 21편을 통해 들여다보는 현대 철학의 주요 개념. 이 책은 김수영, 김춘수, 황동규, 황지우, 기형도, 최영미 등 현대 시인의 시를 통해 현대 철학의 주요 개념과 현대 철학자들이 고민했던 문제가 무엇이었는지 살핀다. 또한 들뢰즈, 푸코, 사르트르 같은 현대 철학자들의 사유가 우리 현대 시인들의 시와 어떻게 행복하게 만나는지 보여준다.

저자는 어렵게만 느껴지는 현대 철학의 주요 개념들을 조금 더 쉽게 이해할 수 있도록 '시'라는 감성적 코드를 통해 설명한다. 네그리와 박노해를 통해 '다중(Multitude)'을, 바타이유와 박정대를 통해 '에로티즘(L’Erotisme)'을 호네트와 박찬일을 통해 '인정투쟁'의 주요 개념을 이해하게 되는 것이다.

또한 개념을 쉽게 푸는 것에 그치지 않고 철학자의 주요 저서를 인용하고 그 안에 나오는 기본 개념들을 설명한다. 각 장 뒤 '더 읽어볼 책들'에서는 꼭 짚고 넘어가야 할 시집과 철학책을 소개한다."
